transaction_id,date,raw_text,clean_keyword,category,subcategory,label,amount,type,noise_type
TXN3110275188,2025-05-29,POS PURCHASE UTILITY WEST TIMTOWN,utility,Bills & Utilities,Water,Bills & Utilities > Water,38.35,debit,clean_template
TXN3062388527,2025-07-26,RECURRING SPECTRUM DECEMBE,spectrum,Bills & Utilities,Internet,Bills & Utilities > Internet,52.05,debit,typo_light
TXN3804544331,2025-09-26,1368 INTL WAGES TR FEE16 PENDING,wages,Income,Salary,Income > Salary,5186.41,credit,heavy_template
TXN0364658593,2025-01-01,AMZN * 09It82,amzn,Shopping,E-Commerce,Shopping > E-Commerce,257.43,debit,clean_template
TXN1976850945,2025-01-26,CONTACTLESS VENMO CHIP451,venmo,Income,Transfers,Income > Transfers,1451.22,credit,clean_template
TXN8700505558,2025-07-02,465 ARBYS INV6757,arbys,Food & Dining,Fast Food,Food & Dining > Fast Food,23.69,debit,clean_template
TXN3840251595,2025-05-05,STARBUCKS * 582XS57,starbucks,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,9.55,debit,typo_light
TXN1516442564,2025-09-20,CLOTHING * 46MS69 PENDING,clothing,Shopping,Clothing,Shopping > Clothing,71.36,debit,heavy_template
TXN7438449140,2025-10-05,Vodafone 2025-10-17,vodafone,Bills & Utilities,Internet,Bills & Utilities > Internet,118.79,debit,clean_template
TXN5205079740,2025-01-09,INTL BILL MC FEE07,bill,Bills & Utilities,Water,Bills & Utilities > Water,66.65,debit,clean_template
TXN6239308832,2025-04-03,CELL 11/18 AUTH595,cell,Bills & Utilities,Phone,Bills & Utilities > Phone,87.2,debit,clean_template
TXN2552206424,2025-06-25,SALARY 11/05 AUTH394,salary,Income,Salary,Income > Salary,9284.51,credit,clean_template
TXN4632069367,2025-04-14,CHECKCARD 2025-11y-01 NIKE,nike,Shopping,Clothing,Shopping > Clothing,147.67,debit,typo_light
TXN5974956946,2025-05-26,662 ENERGY INV4805 PENDING,energy,Bills & Utilities,Electricity,Bills & Utilities > Electricity,142.55,debit,heavy_template
TXN6539369003,2025-08-26,INTL EBAY IS FEE83,ebay,Shopping,E-Commerce,Shopping > E-Commerce,229.9,debit,clean_template
TXN7936581381,2024-12-07,728 BILL INV0544,bill,Bills & Utilities,Water,Bills & Utilities > Water,90.29,debit,clean_template
TXN3558676391,2025-05-09,IG * 88bG02,gig,Income,Freelance,Income > Freelance,574.71,credit,typo_light
TXN1641593343,2025-07-19,PENDING CONTACTLESS SOLAR CHIP316,solar,Bills & Utilities,Electricity,Bills & Utilities > Electricity,127.81,debit,heavy_template
TXN3734625013,2025-10-16,PAYPAL *COMCAST 019,comcast,Bills & Utilities,Internet,Bills & Utilities > Internet,89.72,debit,clean_template
TXN8251374849,2025-09-30,Vodafone 202-05-11,vodafone,Bills & Utilities,Internet,Bills & Utilities > Internet,106.94,debit,typo_light
TXN6447299994,2025-03-10,PENDING POS PURCHASE SHELL KIRSTENBURY,shell,Transportation,Fuel,Transportation > Fuel,73.34,debit,heavy_template
TXN8956473645,2025-11-05,TAXI,taxi,Transportation,Rideshare,Transportation > Rideshare,70.01,debit,clean_template
TXN3267090016,2025-08-29,WAGES IL 30409,wages,Income,Salary,Income > Salary,4023.2,credit,clean_template
TXN2365059384,2025-02-17,NIKE NH 86363,nike,Shopping,Clothing,Shopping > Clothing,81.29,debit,clean_template
TXN1630805538,2025-06-03,POS PURCHASE PAYCHECK WESTPETER,paycheck,Income,Salary,Income > Salary,9778.44,credit,typo_light
TXN6639510406,2025-03-31,DUNKI,dunkin,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,9.3,debit,typo_light
TXN2636293648,2025-04-01,AUTH iS1 ELECTRIC STORE 199,electric,Bills & Utilities,Electricity,Bills & Utilities > Electricity,240.92,debit,heavy_template
TXN0311663671,2024-12-11,CHK ONLINE PAYMENT GAS 2277290 ID:180,gas,Transportation,Fuel,Transportation > Fuel,51.61,debit,heavy_template
TXN8734973343,2025-08-06,AUTH io5 VODAFONE STORE 985 PENDING,vodafone,Bills & Utilities,Internet,Bills & Utilities > Internet,85.52,debit,heavy_template
TXN3703075468,2025-01-01,MOILE TAXI APP 618,taxi,Transportation,Rideshare,Transportation > Rideshare,13.24,debit,typo_light
TXN9557652102,2025-07-15,UPWORK PW 92087,upwork,Income,Freelance,Income > Freelance,1811.36,credit,clean_template
TXN9933329508,2025-06-06,POS PURCHASE UTILITY CAROLBURGH,utility,Bills & Utilities,Water,Bills & Utilities > Water,98.62,debit,clean_template
TXN1594423827,2025-02-12,CONTACTLESS GARAGE CHIP199,garage,Transportation,Parking,Transportation > Parking,35.69,debit,clean_template
TXN9526978689,2025-01-20,ALDI * 18hr60,aldi,Food & Dining,Groceries,Food & Dining > Groceries,241.46,debit,clean_template
TXN1120614555,2024-12-08,CHK MOBILE APPLE APP 932 ID:890,apple,Shopping,Electronics,Shopping > Electronics,1235.56,debit,heavy_template
TXN5595345085,2025-01-03,POSAmazon 2025n-05-26,amazon,Shopping,E-Commerce,Shopping > E-Commerce,137.61,debit,heavy_noise
TXN9878045833,2025-02-09,ACH POS PURCHASE AFE EWST BRIANA 494RP,cafe,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,7.84,debit,heavy_noise
TXN5787780200,2025-07-04,CHECKCARD 2025-09-23 COFFEE,coffee,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,9.38,debit,clean_template
TXN4573158910,2025-05-14,POS PURCHASE TRANSFER FROMM ILLERMOUTH,transfer from,Income,Transfers,Income > Transfers,250.44,credit,typo_light
TXN9047219444,2025-04-08,INTL AMZN SK FEE63,amzn,Shopping,E-Commerce,Shopping > E-Commerce,265.91,debit,clean_template
TXN4576358263,2025-06-23,INTL MARKET NR FEE17,market,Food & Dining,Groceries,Food & Dining > Groceries,167.45,debit,clean_template
TXN7855698228,2025-01-24,POS PURCHAS8E TRAIN LAURABOROUGH,train,Transportation,Public Transit,Transportation > Public Transit,10.16,debit,typo_light
TXN8891393279,2025-07-08,KROGER IN 70843,kroger,Food & Dining,Groceries,Food & Dining > Groceries,113.77,debit,clean_template
TXN9908453994,2025-07-11,iM1 KOHLS STORE 955,kohls,Shopping,Department Stores,Shopping > Department Stores,140.97,debit,clean_template
TXN4350947070,2025-03-17,BP WY 64158,bp,Transportation,Fuel,Transportation > Fuel,79.39,debit,clean_template
TXN6971949868,2025-06-06,MOBIEL JCPENNEY APP 487,jcpenney,Shopping,Department Stores,Shopping > Department Stores,283.81,debit,typo_light
TXN1442056845,2025-04-16,POWER MN 22530 REF:Bt34,power,Bills & Utilities,Electricity,Bills & Utilities > Electricity,265.59,debit,heavy_template
TXN4826644209,2025-02-06,VS4 SUBWAY STORE 944,subway,Food & Dining,Fast Food,Food & Dining > Fast Food,15.53,debit,clean_template
TXN7635563901,2025-11-15,2687 ONLINE PAYMENT POWER 8588804 ID:918,power,Bills & Utilities,Electricity,Bills & Utilities > Electricity,74.96,debit,heavy_template
TXN7957208042,2025-03-10,RECURRING JCPENNEY AUGUST,jcpenney,Shopping,Department Stores,Shopping > Department Stores,223.88,debit,clean_template
TXN0627486648,2025-03-31,9392 797 ROBINHOOD INV2208 ID:958,robinhood,Income,Investments,Income > Investments,426.15,credit,heavy_template
TXN0174478180,2024-12-24,ONLINE PAYMENT PAYCHECK 3300775,paycheck,Income,Salary,Income > Salary,8106.12,credit,clean_template
TXN8695149521,2025-03-25,CHEVRON OR 080178,chevron,Transportation,Fuel,Transportation > Fuel,25.53,debit,typo_light
TXN2850516203,2025-01-17,2199 T-MOBILE 11/11 AUTH079,t-mobile,Bills & Utilities,Internet,Bills & Utilities > Internet,103.51,debit,heavy_template
TXN7603823449,2025-01-17,PAYPAL *WENDYS 653,wendys,Food & Dining,Fast Food,Food & Dining > Fast Food,9.46,debit,clean_template
TXN0252252906,2025-09-19,Parking 2025-040-1,parking,Transportation,Parking,Transportation > Parking,26.04,debit,typo_light
TXN9399809569,2025-05-29,PAYPAL *DINER 701,diner,Food & Dining,Restaurants,Food & Dining > Restaurants,130.22,debit,clean_template
TXN3025364522,2024-12-15,RECURRING CELL JUNE,cell,Bills & Utilities,Phone,Bills & Utilities > Phone,104.8,debit,clean_template
TXN9150429446,2025-03-28,513 ELECTRIC INV9836,electric,Bills & Utilities,Electricity,Bills & Utilities > Electricity,267.75,debit,clean_template
TXN9590037971,2025-10-17,INTL COFFEEz SL FEE15,coffee,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,9.35,debit,typo_light
TXN7333498429,2025-07-18,POS PURCHASE NIKE LKAE ROBERT,nike,Shopping,Clothing,Shopping > Clothing,128.12,debit,typo_light
TXN2248763801,2025-07-20,CONTACTLESS CONTRACT CHIP550 REF:nD54,contract,Income,Freelance,Income > Freelance,408.07,credit,heavy_template
TXN1401658855,2025-01-26,EE7 SAMSUNG STORE 640,samsung,Shopping,Electronics,Shopping > Electronics,289.9,debit,clean_template
TXN6834641507,2025-06-17,INTL TRANSFER FROM DE FEE23,transfer from,Income,Transfers,Income > Transfers,1436.54,credit,clean_template
TXN8209146591,2025-01-08,RECURRING DIVIDEND FEBRUARY PENDING,dividend,Income,Investments,Income > Investments,381.84,credit,heavy_template
TXN8021512102,2024-11-25,CONEDISON FM 17061,conedison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,100.33,debit,clean_template
TXN9494313488,2025-05-12,090 TECH INV1330,tech,Shopping,Electronics,Shopping > Electronics,773.94,debit,clean_template
TXN9238655363,2025-06-09,VALET * 00SX89,valet,Transportation,Parking,Transportation > Parking,9.97,debit,clean_template
TXN2922667627,2024-12-11,1250 ONLINE PAYMENT CASH APP 4515941,cash app,Income,Transfers,Income > Transfers,1693.37,credit,heavy_template
TXN7470995140,2025-04-18,PAYPAL *ESPRESSO 496,espresso,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,11.92,debit,clean_template
TXN2742274974,2025-04-06,MOBILE PIZZA APP 575,pizza,Food & Dining,Restaurants,Food & Dining > Restaurants,128.77,debit,clean_template
TXN6950407924,2025-01-09,CONTACTLESS ZARA CHIP046,zara,Shopping,Clothing,Shopping > Clothing,125.38,debit,clean_template
TXN5441397205,2025-10-13,Water 2025-11-13 PENDING,water,Bills & Utilities,Water,Bills & Utilities > Water,69.37,debit,heavy_template
TXN8348872361,2025-11-22,CHK CHECKCARD 2025-09-22 KFC,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,15.22,debit,heavy_template
TXN2153651072,2025-10-11,TECH * 06IB29,tech,Shopping,Electronics,Shopping > Electronics,1089.47,debit,clean_template
TXN0467846663,2025-06-19,RIDE WY 67786,ride,Transportation,Rideshare,Transportation > Rideshare,35.18,debit,clean_template
TXN6181354686,2024-12-27,POS PURCHASE CONTRACT THOMASSTAD,contract,Income,Freelance,Income > Freelance,2432.26,credit,clean_template
TXN5893941733,2024-12-14,CHECKCARD 2025-07-01 MOBIL,mobil,Transportation,Fuel,Transportation > Fuel,60.56,debit,clean_template
TXN6244921771,2025-06-30,CHECKCARD 2025-11-19 MICRO CENTER,micro center,Shopping,Electronics,Shopping > Electronics,1160.6,debit,clean_template
TXN8906732113,2025-04-21,XFINITY 11/12 AUTH571,xfinity,Bills & Utilities,Internet,Bills & Utilities > Internet,118.27,debit,clean_template
TXN8581081741,2025-02-21,KFC HI 0400,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,9.97,debit,typo_light
TXN2594855451,2024-11-25,PENDING PAYPAL *DIVIDEND 550 ID:809,dividend,Income,Investments,Income > Investments,306.08,credit,heavy_template
TXN9101526965,2025-07-18,ONLINE PAYMENT T-MOBILE 1217507,t-mobile,Bills & Utilities,Internet,Bills & Utilities > Internet,64.77,debit,clean_template
TXN6146749792,2025-10-06,POS PURCHASE TARGET JEFFERYHAVEN,target,Shopping,Department Stores,Shopping > Department Stores,290.54,debit,clean_template
TXN7256790309,2024-11-26,GAS DE 12178,gas,Transportation,Fuel,Transportation > Fuel,58.04,debit,clean_template
TXN6503030854,2025-09-02,th4 DUNIKN STORE 315,dunkin,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,4.5,debit,typo_light
TXN6437276422,2025-07-30,PAYPAL *FIDELITY 796,fidelity,Income,Investments,Income > Investments,496.55,credit,typo_light
TXN0445880677,2025-04-29,PAYAPL *BILL 983,bill,Bills & Utilities,Water,Bills & Utilities > Water,92.64,debit,typo_light
TXN8109688180,2025-07-30,Xfer CONTACTLESS RESTAURATN HIP964,restaurant,Food & Dining,Restaurants,Food & Dining > Restaurants,43.18,debit,heavy_noise
TXN0275016770,2025-06-28,ACH 075 OLA INV4161p 50w7C,ola,Transportation,Rideshare,Transportation > Rideshare,22.95,debit,heavy_noise
TXN6410539619,2025-05-06,MOBILE EMPLOYER APP 450,employer,Income,Salary,Income > Salary,3255.57,credit,clean_template
TXN0026083760,2025-08-14,CHK SOLAR 11/21 AUTH182 PENDING,solar,Bills & Utilities,Electricity,Bills & Utilities > Electricity,297.94,debit,heavy_template
TXN1311001845,2025-05-23,omh1 INTEREST STORE 527,interest,Income,Investments,Income > Investments,399.69,credit,typo_light
TXN5867719668,2025-06-15,Arbys 20x25-07-12,arbys,Food & Dining,Fast Food,Food & Dining > Fast Food,18.09,debit,typo_light
TXN2512497239,2025-02-23,ENEGRY * 68Vd59,energy,Bills & Utilities,Electricity,Bills & Utilities > Electricity,277.17,debit,typo_light
TXN1825424291,2025-01-01,jh8 ZELLE STORE 809,zelle,Income,Transfers,Income > Transfers,1268.17,credit,clean_template
TXN3600522029,2025-02-21,AUTH MOBILE GAS STATION APP 803,gas station,Transportation,Fuel,Transportation > Fuel,60.78,debit,heavy_template
TXN9425491347,2025-07-24,PAYPAL *COSTA 671,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,6.76,debit,clean_template
TXN8090927535,2025-08-19,ETSY * 65pg65,etsy,Shopping,E-Commerce,Shopping > E-Commerce,18.72,debit,clean_template
TXN0793198878,2025-03-22,T-MOBILE,t-mobile,Bills & Utilities,Internet,Bills & Utilities > Internet,68.93,debit,clean_template
TXN9834619643,2025-08-19,PAYPAL *FREELNACE 075,freelance,Income,Freelance,Income > Freelance,1038.63,credit,typo_light
TXN1885560086,2025-10-04,ONLINE PAYMENT MICRO ENTER 6683235,micro center,Shopping,Electronics,Shopping > Electronics,813.14,debit,typo_light
TXN6638841856,2025-02-26,RECURRING GAS STATION OCTOBER,gas station,Transportation,Fuel,Transportation > Fuel,108.73,debit,clean_template
TXN0132645835,2025-03-19,5268 If7 CONTRACT STORE 848 REF:NR53,contract,Income,Freelance,Income > Freelance,191.77,credit,heavy_template
TXN9059803370,2025-07-22,SUBWAY,subway,Food & Dining,Fast Food,Food & Dining > Fast Food,21.21,debit,clean_template
TXN5772890859,2025-05-28,FUEL,fuel,Transportation,Fuel,Transportation > Fuel,86.76,debit,clean_template
TXN3991661853,2025-01-25,CHECKCARD 2025-04-03 AMAZON,amazon,Shopping,E-Commerce,Shopping > E-Commerce,127.17,debit,clean_template
TXN8161568923,2025-03-21,CONTACTLESS SALARY CHIP534,salary,Income,Salary,Income > Salary,9160.02,credit,clean_template
TXN3208907464,2025-01-31,MOBILE FASHION APP8 85,fashion,Shopping,Clothing,Shopping > Clothing,56.19,debit,typo_light
TXN0105857847,2025-06-01,ONLINE PAYMENT XFINITY 7697688,xfinity,Bills & Utilities,Internet,Bills & Utilities > Internet,63.97,debit,typo_light
TXN0412812291,2025-07-20,MOBILE APPAREL AP 798,apparel,Shopping,Clothing,Shopping > Clothing,150.13,debit,typo_light
TXN1580678953,2025-08-26,MICRO CENTER MO 88607,micro center,Shopping,Electronics,Shopping > Electronics,1314.48,debit,heavy_template
TXN4103495645,2025-05-24,CONTACTLESS BILL CHIP315,bill,Bills & Utilities,Water,Bills & Utilities > Water,38.93,debit,clean_template
TXN3260720881,2025-09-19,gT1 DUNKIN STORE 334,dunkin,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,4.05,debit,clean_template
TXN6529206168,2025-10-04,EMPLOYER 11/09 AUTH709,employer,Income,Salary,Income > Salary,3151.07,credit,clean_template
TXN5193422229,2025-03-07,AUTH BUS * 08Oc69,bus,Transportation,Public Transit,Transportation > Public Transit,19.02,debit,heavy_template
TXN3661416689,2025-03-12,sM5 KOHLS STORE 400,kohls,Shopping,Department Stores,Shopping > Department Stores,29.93,debit,clean_template
TXN3054265745,2025-03-12,Salary2 025-11-05,salary,Income,Salary,Income > Salary,9004.69,credit,typo_light
TXN2437838081,2024-12-29,ONLINE PAYMENT T-MOBILE 4415574,t-mobile,Bills & Utilities,Internet,Bills & Utilities > Internet,100.52,debit,clean_template
TXN8819238231,2025-06-25,CHK 184 ZARA INV0151 PENDING,zara,Shopping,Clothing,Shopping > Clothing,105.39,debit,heavy_template
TXN8499548957,2025-08-23,AMTRAK ME 61193,amtrak,Transportation,Public Transit,Transportation > Public Transit,6.54,debit,clean_template
TXN4455040890,2025-08-23,POS PURCHASE CONEDISON LAKE TIMOTHYTON,conedison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,126.1,debit,clean_template
TXN1705026660,2024-12-18,GARAGE * 38gf67,garage,Transportation,Parking,Transportation > Parking,33.01,debit,clean_template
TXN5175735729,2024-11-27,Paypal 202-02-27,paypal,Income,Transfers,Income > Transfers,1366.93,credit,typo_light
TXN6631576034,2025-06-01,Conedison 2025-09-10,conedison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,180.24,debit,clean_template
TXN2281841207,2025-10-30,571 CAFE INV4320,cafe,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,10.93,debit,clean_template
TXN3463180047,2025-08-25,GIG,gig,Income,Freelance,Income > Freelance,105.82,credit,clean_template
TXN4393822749,2025-08-12,CHK POS PURCHASE RIDE JULIAMOUTH PENDING,ride,Transportation,Rideshare,Transportation > Rideshare,22.3,debit,heavy_template
TXN5636445390,2025-10-14,Aqua 20250-8-14,aqua,Bills & Utilities,Water,Bills & Utilities > Water,85.41,debit,typo_light
TXN4021887181,2025-03-04,RECURRING KC APRIL,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,13.31,debit,typo_light
TXN0389072211,2025-10-06,VB2 ELECTRONICS STORE 936,electronics,Shopping,Electronics,Shopping > Electronics,1093.06,debit,clean_template
TXN8774779109,2025-06-21,TRADER JOES,trader joes,Food & Dining,Groceries,Food & Dining > Groceries,91.64,debit,clean_template
TXN1351695882,2024-11-27,Upowrk 2025-05-28,upwork,Income,Freelance,Income > Freelance,1902.77,credit,typo_light
TXN9073763931,2025-07-20,ONLINE PAYMENT APAPREL 9158327,apparel,Shopping,Clothing,Shopping > Clothing,68.38,debit,typo_light
TXN9857710688,2025-10-16,AUTH LOT 11/18 AUTH574,lot,Transportation,Parking,Transportation > Parking,24.52,debit,heavy_template
TXN4649888277,2025-09-11,MOBILE EMPLOYER APP 058,employer,Income,Salary,Income > Salary,8074.52,credit,clean_template
TXN8577489816,2025-05-25,Kfc 205-05-26,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,20.95,debit,typo_light
TXN7964243776,2025-09-13,Metro 2025-05-27,metro,Transportation,Public Transit,Transportation > Public Transit,22.23,debit,clean_template
TXN4848685946,2025-07-23,DIIDEND,dividend,Income,Investments,Income > Investments,193.02,credit,typo_light
TXN6987563495,2025-05-13,RECURRING VODAFONE DECEMBER,vodafone,Bills & Utilities,Internet,Bills & Utilities > Internet,103.43,debit,clean_template
TXN2508145065,2025-03-04,TF RNF1 BISTRO TORE 420,bistro,Food & Dining,Restaurants,Food & Dining > Restaurants,46.09,debit,heavy_noise
TXN7275655329,2025-03-19,MOBILE ARBYS APP 282,arbys,Food & Dining,Fast Food,Food & Dining > Fast Food,22.29,debit,clean_template
TXN3596777255,2025-03-21,PAYPAL *BISTRO 687,bistro,Food & Dining,Restaurants,Food & Dining > Restaurants,51.52,debit,clean_template
TXN9432773404,2025-07-27,PU2 DIVIDEND STORE 661,dividend,Income,Investments,Income > Investments,268.81,credit,clean_template
TXN7091465721,2025-05-13,CONTACTLESS SUBWAY CHIP090,subway,Food & Dining,Fast Food,Food & Dining > Fast Food,13.75,debit,clean_template
TXN0173654005,2025-01-24,RECURRING KOHLS NOVEMBER,kohls,Shopping,Department Stores,Shopping > Department Stores,235.31,debit,clean_template
TXN1177094473,2025-08-26,PENDING 618 ALDI INV7996 ID:482,aldi,Food & Dining,Groceries,Food & Dining > Groceries,212.33,debit,heavy_template
